Created as New Dataset;
884,00;79,09
882,00;78,85
880,00;78,73
878,00;78,73
876,00;78,86
874,00;79,13
872,00;79,52
870,00;80,04
868,00;80,65
866,00;81,34
864,00;82,07
862,00;82,84
860,00;83,61
858,00;84,35
856,00;85,07
854,00;85,72
852,00;86,33
850,00;86,86
848,00;87,34
846,00;87,75
844,00;88,10
842,00;88,40
840,00;88,66
838,00;88,87
836,00;89,06
834,00;89,21
832,00;89,35
830,00;89,47
828,00;89,57
826,00;89,65
824,00;89,72
822,00;89,78
820,00;89,81
818,00;89,84
816,00;89,85
814,00;89,84
812,00;89,83
810,00;89,80
808,00;89,78
806,00;89,75
804,00;89,73
802,00;89,71
800,00;89,70
798,00;89,70
796,00;89,70
794,00;89,72
792,00;89,75
790,00;89,79
788,00;89,83
786,00;89,88
784,00;89,94
782,00;90,00
780,00;90,06
778,00;90,13
776,00;90,19
774,00;90,25
772,00;90,30
770,00;90,35
768,00;90,39
766,00;90,42
764,00;90,43
762,00;90,43
760,00;90,40
758,00;90,36
756,00;90,29
754,00;90,19
752,00;90,08
750,00;89,93
748,00;89,77
746,00;89,58
744,00;89,38
742,00;89,16
740,00;88,94
738,00;88,71
736,00;88,49
734,00;88,28
732,00;88,07
730,00;87,88
728,00;87,71
726,00;87,56
724,00;87,42
722,00;87,31
720,00;87,21
718,00;87,12
716,00;87,05
714,00;86,98
712,00;86,91
710,00;86,85
708,00;86,78
706,00;86,70
704,00;86,61
702,00;86,51
700,00;86,41
698,00;86,29
696,00;86,15
694,00;86,01
692,00;85,85
690,00;85,69
688,00;85,51
686,00;85,32
684,00;85,11
682,00;84,89
680,00;84,64
678,00;84,36
676,00;84,05
674,00;83,70
672,00;83,30
670,00;82,85
668,00;82,35
666,00;81,79
664,00;81,17
662,00;80,50
660,00;79,77
658,00;78,99
656,00;78,17
654,00;77,32
652,00;76,44
650,00;75,55
648,00;74,66
646,00;73,78
644,00;72,91
642,00;72,05
640,00;71,22
638,00;70,42
636,00;69,64
634,00;68,88
632,00;68,14
630,00;67,41
628,00;66,69
626,00;65,98
624,00;65,27
622,00;64,55
620,00;63,84
618,00;63,13
616,00;62,42
614,00;61,71
612,00;61,01
610,00;60,31
608,00;59,61
606,00;58,91
604,00;58,21
602,00;57,51
600,00;56,81
