Created as New Dataset;
884,00;87,68
882,00;87,95
880,00;88,22
878,00;88,48
876,00;88,75
874,00;89,01
872,00;89,26
870,00;89,51
868,00;89,75
866,00;89,99
864,00;90,21
862,00;90,42
860,00;90,62
858,00;90,81
856,00;90,98
854,00;91,14
852,00;91,28
850,00;91,40
848,00;91,50
846,00;91,59
844,00;91,66
842,00;91,71
840,00;91,74
838,00;91,75
836,00;91,74
834,00;91,71
832,00;91,66
830,00;91,60
828,00;91,51
826,00;91,41
824,00;91,30
822,00;91,17
820,00;91,04
818,00;90,91
816,00;90,76
814,00;90,62
812,00;90,48
810,00;90,35
808,00;90,22
806,00;90,10
804,00;89,98
802,00;89,88
800,00;89,78
798,00;89,70
796,00;89,62
794,00;89,56
792,00;89,51
790,00;89,47
788,00;89,44
786,00;89,43
784,00;89,43
782,00;89,43
780,00;89,45
778,00;89,48
776,00;89,52
774,00;89,57
772,00;89,62
770,00;89,68
768,00;89,75
766,00;89,81
764,00;89,88
762,00;89,95
760,00;90,01
758,00;90,08
756,00;90,14
754,00;90,20
752,00;90,26
750,00;90,32
748,00;90,37
746,00;90,42
744,00;90,47
742,00;90,51
740,00;90,55
738,00;90,58
736,00;90,61
734,00;90,64
732,00;90,66
730,00;90,67
728,00;90,69
726,00;90,70
724,00;90,70
722,00;90,70
720,00;90,70
718,00;90,70
716,00;90,70
714,00;90,69
712,00;90,68
710,00;90,67
708,00;90,66
706,00;90,65
704,00;90,65
702,00;90,64
700,00;90,63
698,00;90,62
696,00;90,62
694,00;90,61
692,00;90,61
690,00;90,61
688,00;90,61
686,00;90,61
684,00;90,62
682,00;90,64
680,00;90,66
678,00;90,68
676,00;90,71
674,00;90,74
672,00;90,77
670,00;90,81
668,00;90,86
666,00;90,90
664,00;90,95
662,00;91,00
660,00;91,05
658,00;91,10
656,00;91,14
654,00;91,19
652,00;91,23
650,00;91,27
648,00;91,31
646,00;91,35
644,00;91,38
642,00;91,41
640,00;91,43
638,00;91,45
636,00;91,46
634,00;91,48
632,00;91,49
630,00;91,49
628,00;91,49
626,00;91,49
624,00;91,48
622,00;91,47
620,00;91,46
618,00;91,45
616,00;91,44
614,00;91,42
612,00;91,40
610,00;91,37
608,00;91,32
606,00;91,27
604,00;91,21
602,00;91,14
600,00;91,07
