Created as New Dataset;
884,00;95,69
882,00;95,76
880,00;95,83
878,00;95,90
876,00;95,97
874,00;96,03
872,00;96,10
870,00;96,17
868,00;96,24
866,00;96,31
864,00;96,38
862,00;96,45
860,00;96,53
858,00;96,60
856,00;96,67
854,00;96,74
852,00;96,81
850,00;96,88
848,00;96,95
846,00;97,02
844,00;97,08
842,00;97,14
840,00;97,19
838,00;97,23
836,00;97,25
834,00;97,26
832,00;97,24
830,00;97,18
828,00;97,09
826,00;96,96
824,00;96,78
822,00;96,55
820,00;96,27
818,00;95,94
816,00;95,56
814,00;95,15
812,00;94,70
810,00;94,23
808,00;93,74
806,00;93,24
804,00;92,75
802,00;92,27
800,00;91,80
798,00;91,36
796,00;90,96
794,00;90,59
792,00;90,26
790,00;89,99
788,00;89,76
786,00;89,58
784,00;89,46
782,00;89,38
780,00;89,36
778,00;89,38
776,00;89,45
774,00;89,56
772,00;89,70
770,00;89,88
768,00;90,09
766,00;90,31
764,00;90,56
762,00;90,81
760,00;91,08
758,00;91,34
756,00;91,60
754,00;91,86
752,00;92,11
750,00;92,35
748,00;92,57
746,00;92,79
744,00;92,99
742,00;93,17
740,00;93,34
738,00;93,50
736,00;93,66
734,00;93,80
732,00;93,93
730,00;94,06
728,00;94,17
726,00;94,28
724,00;94,37
722,00;94,46
720,00;94,53
718,00;94,59
716,00;94,62
714,00;94,65
712,00;94,65
710,00;94,64
708,00;94,61
706,00;94,57
704,00;94,52
702,00;94,46
700,00;94,40
698,00;94,34
696,00;94,29
694,00;94,26
692,00;94,24
690,00;94,23
688,00;94,25
686,00;94,29
684,00;94,36
682,00;94,44
680,00;94,54
678,00;94,65
676,00;94,78
674,00;94,91
672,00;95,04
670,00;95,16
668,00;95,29
666,00;95,40
664,00;95,50
662,00;95,58
660,00;95,66
658,00;95,72
656,00;95,77
654,00;95,82
652,00;95,86
650,00;95,89
648,00;95,91
646,00;95,94
644,00;95,96
642,00;95,98
640,00;96,01
638,00;96,03
636,00;96,04
634,00;96,06
632,00;96,07
630,00;96,08
628,00;96,08
626,00;96,08
624,00;96,07
622,00;96,05
620,00;96,03
618,00;96,00
616,00;95,96
614,00;95,93
612,00;95,89
610,00;95,84
608,00;95,80
606,00;95,75
604,00;95,71
602,00;95,67
600,00;95,62
