Created as New Dataset;
884,00;95,58
882,00;95,66
880,00;95,73
878,00;95,80
876,00;95,87
874,00;95,94
872,00;96,01
870,00;96,09
868,00;96,16
866,00;96,23
864,00;96,30
862,00;96,37
860,00;96,45
858,00;96,52
856,00;96,59
854,00;96,66
852,00;96,73
850,00;96,80
848,00;96,87
846,00;96,94
844,00;97,00
842,00;97,06
840,00;97,11
838,00;97,15
836,00;97,17
834,00;97,17
832,00;97,14
830,00;97,08
828,00;96,98
826,00;96,83
824,00;96,63
822,00;96,38
820,00;96,08
818,00;95,73
816,00;95,33
814,00;94,88
812,00;94,40
810,00;93,90
808,00;93,38
806,00;92,85
804,00;92,33
802,00;91,82
800,00;91,33
798,00;90,87
796,00;90,45
794,00;90,07
792,00;89,73
790,00;89,45
788,00;89,22
786,00;89,04
784,00;88,92
782,00;88,86
780,00;88,84
778,00;88,88
776,00;88,96
774,00;89,09
772,00;89,26
770,00;89,46
768,00;89,68
766,00;89,93
764,00;90,20
762,00;90,48
760,00;90,76
758,00;91,05
756,00;91,33
754,00;91,61
752,00;91,88
750,00;92,13
748,00;92,37
746,00;92,59
744,00;92,80
742,00;92,99
740,00;93,17
738,00;93,34
736,00;93,50
734,00;93,64
732,00;93,78
730,00;93,90
728,00;94,02
726,00;94,13
724,00;94,22
722,00;94,31
720,00;94,38
718,00;94,44
716,00;94,47
714,00;94,50
712,00;94,50
710,00;94,49
708,00;94,46
706,00;94,42
704,00;94,36
702,00;94,31
700,00;94,25
698,00;94,19
696,00;94,15
694,00;94,11
692,00;94,10
690,00;94,10
688,00;94,12
686,00;94,16
684,00;94,23
682,00;94,32
680,00;94,42
678,00;94,54
676,00;94,67
674,00;94,80
672,00;94,93
670,00;95,06
668,00;95,18
666,00;95,29
664,00;95,39
662,00;95,47
660,00;95,54
658,00;95,60
656,00;95,65
654,00;95,69
652,00;95,72
650,00;95,75
648,00;95,77
646,00;95,80
644,00;95,82
642,00;95,84
640,00;95,87
638,00;95,89
636,00;95,91
634,00;95,94
632,00;95,96
630,00;95,98
628,00;95,99
626,00;96,00
624,00;96,01
622,00;96,01
620,00;96,00
618,00;95,99
616,00;95,98
614,00;95,95
612,00;95,93
610,00;95,89
608,00;95,85
606,00;95,81
604,00;95,77
602,00;95,72
600,00;95,68
