Created as New Dataset;
884,00;85,10
882,00;85,42
880,00;85,72
878,00;86,01
876,00;86,30
874,00;86,57
872,00;86,83
870,00;87,08
868,00;87,32
866,00;87,55
864,00;87,77
862,00;87,98
860,00;88,19
858,00;88,37
856,00;88,55
854,00;88,71
852,00;88,86
850,00;89,00
848,00;89,12
846,00;89,24
844,00;89,33
842,00;89,42
840,00;89,49
838,00;89,55
836,00;89,59
834,00;89,62
832,00;89,62
830,00;89,59
828,00;89,54
826,00;89,45
824,00;89,32
822,00;89,16
820,00;88,96
818,00;88,72
816,00;88,45
814,00;88,14
812,00;87,81
810,00;87,46
808,00;87,09
806,00;86,72
804,00;86,35
802,00;85,99
800,00;85,65
798,00;85,32
796,00;85,02
794,00;84,75
792,00;84,51
790,00;84,30
788,00;84,13
786,00;83,99
784,00;83,89
782,00;83,82
780,00;83,78
778,00;83,78
776,00;83,80
774,00;83,84
772,00;83,91
770,00;83,99
768,00;84,09
766,00;84,20
764,00;84,32
762,00;84,45
760,00;84,58
758,00;84,72
756,00;84,86
754,00;84,99
752,00;85,13
750,00;85,26
748,00;85,39
746,00;85,52
744,00;85,64
742,00;85,76
740,00;85,87
738,00;85,97
736,00;86,06
734,00;86,14
732,00;86,21
730,00;86,27
728,00;86,31
726,00;86,33
724,00;86,32
722,00;86,30
720,00;86,26
718,00;86,19
716,00;86,09
714,00;85,98
712,00;85,85
710,00;85,69
708,00;85,53
706,00;85,35
704,00;85,16
702,00;84,97
700,00;84,78
698,00;84,60
696,00;84,43
694,00;84,26
692,00;84,12
690,00;84,00
688,00;83,89
686,00;83,81
684,00;83,76
682,00;83,72
680,00;83,70
678,00;83,70
676,00;83,71
674,00;83,73
672,00;83,75
670,00;83,77
668,00;83,78
666,00;83,77
664,00;83,76
662,00;83,72
660,00;83,68
658,00;83,61
656,00;83,53
654,00;83,44
652,00;83,35
650,00;83,24
648,00;83,13
646,00;83,03
644,00;82,92
642,00;82,81
640,00;82,70
638,00;82,59
636,00;82,48
634,00;82,37
632,00;82,25
630,00;82,12
628,00;81,98
626,00;81,82
624,00;81,65
622,00;81,46
620,00;81,27
618,00;81,07
616,00;80,86
614,00;80,65
612,00;80,45
610,00;80,24
608,00;80,03
606,00;79,82
604,00;79,60
602,00;79,39
600,00;79,18
