Created as New Dataset;
884,00;78,98
882,00;78,73
880,00;78,59
878,00;78,58
876,00;78,70
874,00;78,96
872,00;79,34
870,00;79,85
868,00;80,46
866,00;81,14
864,00;81,88
862,00;82,65
860,00;83,42
858,00;84,18
856,00;84,90
854,00;85,56
852,00;86,18
850,00;86,72
848,00;87,21
846,00;87,62
844,00;87,99
842,00;88,29
840,00;88,55
838,00;88,78
836,00;88,97
834,00;89,13
832,00;89,27
830,00;89,39
828,00;89,50
826,00;89,59
824,00;89,66
822,00;89,72
820,00;89,76
818,00;89,79
816,00;89,80
814,00;89,81
812,00;89,80
810,00;89,78
808,00;89,76
806,00;89,75
804,00;89,73
802,00;89,72
800,00;89,71
798,00;89,72
796,00;89,73
794,00;89,75
792,00;89,78
790,00;89,83
788,00;89,87
786,00;89,93
784,00;89,99
782,00;90,05
780,00;90,11
778,00;90,18
776,00;90,24
774,00;90,30
772,00;90,35
770,00;90,40
768,00;90,44
766,00;90,46
764,00;90,47
762,00;90,47
760,00;90,44
758,00;90,40
756,00;90,33
754,00;90,23
752,00;90,11
750,00;89,97
748,00;89,80
746,00;89,62
744,00;89,41
742,00;89,20
740,00;88,97
738,00;88,74
736,00;88,52
734,00;88,30
732,00;88,10
730,00;87,90
728,00;87,73
726,00;87,58
724,00;87,44
722,00;87,32
720,00;87,22
718,00;87,14
716,00;87,07
714,00;87,00
712,00;86,93
710,00;86,87
708,00;86,80
706,00;86,72
704,00;86,64
702,00;86,54
700,00;86,43
698,00;86,31
696,00;86,18
694,00;86,04
692,00;85,88
690,00;85,71
688,00;85,54
686,00;85,34
684,00;85,14
682,00;84,91
680,00;84,66
678,00;84,39
676,00;84,08
674,00;83,73
672,00;83,34
670,00;82,90
668,00;82,40
666,00;81,84
664,00;81,23
662,00;80,56
660,00;79,83
658,00;79,06
656,00;78,24
654,00;77,39
652,00;76,52
650,00;75,63
648,00;74,74
646,00;73,86
644,00;72,99
642,00;72,14
640,00;71,31
638,00;70,50
636,00;69,72
634,00;68,96
632,00;68,22
630,00;67,49
628,00;66,76
626,00;66,04
624,00;65,31
622,00;64,58
620,00;63,85
618,00;63,11
616,00;62,38
614,00;61,65
612,00;60,92
610,00;60,21
608,00;59,50
606,00;58,80
604,00;58,10
602,00;57,41
600,00;56,71
