Created as New Dataset;
884,00;23,82
882,00;23,76
880,00;23,71
878,00;23,65
876,00;23,60
874,00;23,55
872,00;23,49
870,00;23,44
868,00;23,39
866,00;23,34
864,00;23,30
862,00;23,25
860,00;23,20
858,00;23,16
856,00;23,11
854,00;23,07
852,00;23,03
850,00;22,98
848,00;22,94
846,00;22,90
844,00;22,86
842,00;22,81
840,00;22,77
838,00;22,73
836,00;22,69
834,00;22,64
832,00;22,60
830,00;22,55
828,00;22,50
826,00;22,45
824,00;22,40
822,00;22,35
820,00;22,30
818,00;22,25
816,00;22,21
814,00;22,16
812,00;22,11
810,00;22,07
808,00;22,02
806,00;21,98
804,00;21,94
802,00;21,90
800,00;21,86
798,00;21,82
796,00;21,79
794,00;21,75
792,00;21,71
790,00;21,67
788,00;21,63
786,00;21,59
784,00;21,55
782,00;21,52
780,00;21,48
778,00;21,44
776,00;21,41
774,00;21,38
772,00;21,34
770,00;21,31
768,00;21,28
766,00;21,25
764,00;21,22
762,00;21,19
760,00;21,16
758,00;21,13
756,00;21,10
754,00;21,07
752,00;21,04
750,00;21,01
748,00;20,98
746,00;20,94
744,00;20,91
742,00;20,88
740,00;20,84
738,00;20,81
736,00;20,77
734,00;20,73
732,00;20,70
730,00;20,66
728,00;20,61
726,00;20,57
724,00;20,53
722,00;20,48
720,00;20,43
718,00;20,39
716,00;20,34
714,00;20,30
712,00;20,25
710,00;20,20
708,00;20,16
706,00;20,11
704,00;20,06
702,00;20,02
700,00;19,97
698,00;19,92
696,00;19,87
694,00;19,82
692,00;19,77
690,00;19,72
688,00;19,67
686,00;19,62
684,00;19,57
682,00;19,52
680,00;19,47
678,00;19,42
676,00;19,37
674,00;19,32
672,00;19,28
670,00;19,24
668,00;19,19
666,00;19,15
664,00;19,11
662,00;19,07
660,00;19,03
658,00;18,99
656,00;18,96
654,00;18,92
652,00;18,89
650,00;18,87
648,00;18,84
646,00;18,82
644,00;18,80
642,00;18,78
640,00;18,77
638,00;18,75
636,00;18,73
634,00;18,70
632,00;18,68
630,00;18,64
628,00;18,61
626,00;18,57
624,00;18,52
622,00;18,48
620,00;18,43
618,00;18,39
616,00;18,34
614,00;18,30
612,00;18,27
610,00;18,23
608,00;18,20
606,00;18,17
604,00;18,13
602,00;18,10
600,00;18,07
